course status	course_dept	course_id	course_time	number_seats	open_seats	course_name	instructor	discussion_time
in person	ARCH	ARCH170	TuTh 7:30pm 8:45pm	14	14	Design Thinking and Architecture	Betsy Petrusic	
in person	ARCH	ARCH448M	TuTh 12:30pm 1:45pm	15	15	Selected Topics in Visual Studies in Architecture; Applied Model Making	David Atwater	
online	ARCH	ARCH170	W 9:00am 9:50am	19	19	Design Thinking and Architecture	Siobhan Steen	F 9:00am 9:50am
online	ARCH	ARCH170	W 9:00am 9:50am	19	19	Design Thinking and Architecture	Siobhan Steen	F 9:00am 9:50am
online	ARCH	ARCH170	W 9:00am 9:50am	19	19	Design Thinking and Architecture	Siobhan Steen	F 9:00am 9:50am
online	ARCH	ARCH170	W 9:00am 9:50am	19	19	Design Thinking and Architecture	Siobhan Steen	F 9:00am 9:50am
online	ARCH	ARCH170	W 9:00am 9:50am	19	19	Design Thinking and Architecture	Siobhan Steen	F 12:00pm 12:50pm
online	ARCH	ARCH170	W 9:00am 9:50am	19	19	Design Thinking and Architecture	Siobhan Steen	F 12:00pm 12:50pm
online	ARCH	ARCH171	TuTh 11:00am 12:15pm	50	50	Design Thinking and Making in Architecture	Alex Donahue,Elijah Northen	
online	ARCH	ARCH171	TuTh 12:30pm 1:45pm	50	50	Design Thinking and Making in Architecture	Elijah Northen,Alex Donahue	
online	ARCH	ARCH201	M 11:00am 11:50am	90	90	Elements and Principles of Architecture	Brian Kelly	
online	ARCH	ARCH226	TuTh 9:30am 10:45am	120	120	History of World Architecture II	Juan Burke	
online	ARCH	ARCH270	TuTh 2:00pm 3:15pm	90	90	Design in Practice	Madlen Simon	
online	ARCH	ARCH271	TuTh 3:30pm 4:45pm	85	85	People, Planet, and Profit: Building Sustainable Places	Wayne Curtis	
online	ARCH	ARCH300	W 8:00am 9:50am	20	20	Design Media and Representation II	Michael Abrams	W 10:00am 11:50am
online	ARCH	ARCH300	W 8:00am 9:50am	20	20	Design Media and Representation II	Michael Abrams	W 12:00pm 1:50pm
online	ARCH	ARCH300	W 8:00am 9:50am	20	20	Design Media and Representation II	Michael Abrams	W 10:00am 11:50am
online	ARCH	ARCH300	W 8:00am 9:50am	20	20	Design Media and Representation II	Michael Abrams	W 12:00pm 1:50pm
online	ARCH	ARCH300	W 8:00am 9:50am	20	20	Design Media and Representation II	Michael Abrams	W 10:00am 11:50am
online	ARCH	ARCH300	W 8:00am 9:50am	20	20	Design Media and Representation II	Michael Abrams	W 12:00pm 1:50pm
online	ARCH	ARCH300	W 8:00am 9:50am	20	20	Design Media and Representation II	Michael Abrams	W 10:00am 11:50am
online	ARCH	ARCH300	W 8:00am 9:50am	20	20	Design Media and Representation II	Michael Abrams	W 12:00pm 1:50pm
online	ARCH	ARCH426	TuTh 9:30am 10:45am	120	120	History of Architecture II	Juan Burke	
online	ARCH	ARCH427	TuTh 7:00pm 8:15pm	15	15	Theories of Architecture	Christian Calleri	
online	ARCH	ARCH428E	TuTh 2:00pm 3:15pm	15	15	Selected Topics in Architectural History; Global Renaissance	Juan Burke	
online	ARCH	ARCH428K	Th 2:00pm 4:45pm	20	20	Selected Topics in Architectural History; Cities of the Early Modern Mediterranean	Michele Lamprakos	
online	ARCH	ARCH428N	TuTh 3:30pm 4:45pm	25	25	Selected Topics in Architectural History; Medieval Architecture	Joseph Williams	
online	ARCH	ARCH428P	Tu 7:00pm 9:40pm	20	20	Selected Topics in Architectural History; Architecture of the Crusades	Joseph Williams	
online	ARCH	ARCH428T	TuTh 11:00am 12:15pm	30	30	Selected Topics in Architectural History; American Building Typologies	Caroline Hickman	
online	ARCH	ARCH430	TuTh 5:00pm 6:15pm	90	90	Measuring Sustainability in Architecture	Ralph Bennett	
online	ARCH	ARCH443	M 10:00am 12:40pm	10	10	Visual Communication For Architects	Brittany Williams	
online	ARCH	ARCH460	F 9:30am 12:00pm	40	40	Site Analysis and Design	Michael Ezban	
online	ARCH	ARCH462	TuTh 12:30pm 1:45pm	105	105	Methods & Materials of Building Construction	Ming Hu	
online	ARCH	ARCH464	TuTh 9:30am 10:45am	70	70	Architectural Structures I	Ming Hu	
online	ARCH	ARCH466	TuTh 11:00am 12:15pm	90	90	Environmental Systems in Architecture	Carl Bovill	
online	ARCH	ARCH467	Th 7:00pm 9:40pm	10	10	Integrated Project Delivery	Omar Hakeem	
online	ARCH	ARCH470	Tu 7:00pm 9:30pm	18	18	Computer Applications in Architecture	Andrew Lindberg	Th 7:00pm 8:15pm
online	ARCH	ARCH472	WF 9:30am 10:45am	18	18	Building Information Modeling Communication and Collaboration	Douglas Crawford	
online	ARCH	ARCH472	WF 11:00am 12:15pm	18	18	Building Information Modeling Communication and Collaboration	Douglas Crawford	
online	ARCH	ARCH478C	Th 7:00pm 9:40pm	4	4	Selected Topics in Architecture; Architecture and Cinema: Place and Film	Peter Noonan	
online	ARCH	ARCH478E	Tu 6:30pm 9:30pm	25	25	Selected Topics in Architecture; Creating the Cities We Want	Carl Elefante	
online	ARCH	ARCH478I	Th 2:00pm 4:45pm	15	15	Selected Topics in Architecture; Whose Truth? PlaceMaking, PlaceKeeping, & PlaceSharing	Ronit Eisenbach	
online	ARCH	ARCH478T	W 9:00am 11:40am	15	15	Selected Topics in Architecture; Ecological Design Thinking	Julie Gabrielli	
online	ARCH	ARCH478U	W 7:00pm 9:50pm	20	20	Selected Topics in Architecture; The Black Experience & The American Built Enviornment	Marques King	
online	ARCH	ARCH628E	TuTh 2:00pm 3:15pm	4	4	Selected Topics in Architectural History; Global Renaissance	Juan Burke	
online	ARCH	ARCH628K	Th 2:00pm 4:45pm	10	10	Selected Topics in Architectural History; Cities of the Early Modern Mediterranean	Michele Lamprakos	
online	ARCH	ARCH628N	TuTh 3:30pm 4:45pm	15	15	Selected Topics in Architectural History; Medieval Architecture	Joseph Williams	
online	ARCH	ARCH628P	Tu 7:00pm 9:40pm	5	5	Selected Topics in Architectural History; Architecture of the Crusades	Joseph Williams	
online	ARCH	ARCH628T	TuTh 11:00am 12:15pm	10	10	Selected Topics in Architectural History; American Building Typologies	Caroline Hickman	
online	ARCH	ARCH678C	Th 7:00pm 9:40pm	11	11	Advanced Selected Topics in Architecture; Architecture and Cinema: Place and Film	Peter Noonan	
online	ARCH	ARCH678E	Tu 6:30pm 9:30pm	5	5	Advanced Selected Topics in Architecture; Creating the Cities We Want	Carl Elefante	
online	ARCH	ARCH678I	Th 2:00pm 4:45pm	1	1	Advanced Selected Topics in Architecture; Whose Truth? PlaceMaking, PlaceKeeping, & PlaceSharing	Ronit Eisenbach	
online	ARCH	ARCH678L	Tu 7:00pm 9:40pm	15	15	Advanced Selected Topics in Architecture; Destruction, Memory, Renewal	Michele Lamprakos	
online	ARCH	ARCH678T	W 9:00am 11:40am	15	15	Advanced Selected Topics in Architecture; Ecological Design Thinking	Julie Gabrielli	
online	ARCH	ARCH678U	W 7:00pm 9:50pm	2	2	Advanced Selected Topics in Architecture; The Black Experience & The American Built Enviornment	Marques King	
online	ARCH	ARCH770	M 11:00am 1:50pm	30	30	Professional Practice of Architecture	Andrew Pressman	
blended	ARCH	ARCH401	MWF 2:00pm 6:00pm	75	75	Architecture Design Studio II	Michael Abrams	
blended	ARCH	ARCH403	MWF 2:00pm 6:00pm	54	54	Architecture Design Studio IV	Michael Ezban,Marcus Cross,Brittany Williams,Jana VanderGoot	
blended	ARCH	ARCH404	MWF 2:00pm 6:00pm	12	12	Graduate Architecture Design Studio I	Lindsey May	
blended	ARCH	ARCH406	MWF 2:00pm 6:00pm	16	16	Graduate Architecture Design Studio III	James Tilghman	
blended	ARCH	ARCH600	MWF 2:00pm 6:00pm	12	12	Integrated Design Studio V	Amy Gardner,Julie Gabrielli	
blended	ARCH	ARCH611	TuTh 5:00pm 6:15pm	25	25	Advanced Architecture Technology Seminar	Carl Bovill,Ming Hu	
blended	ARCH	ARCH700	TuTh 1:00pm 6:00pm	19	19	Urban Design Studio VII	Matthew Bell	F 4:00pm 6:00pm
blended	ARCH	ARCH797	TuTh 9:00am 10:15am	20	20	Thesis Proseminar	James Tilghman	
in person	AREC	AREC200	MW 10:00am 10:50am	35	35	The Chesapeake Bay Ecosystem: Intersection of Science, Economics, and Policy	Sara Lombardi,Rebecca Epanchin-Niell	F 11:00am 11:50am
in person	AREC	AREC200	MW 10:00am 10:50am	35	35	The Chesapeake Bay Ecosystem: Intersection of Science, Economics, and Policy	Sara Lombardi,Rebecca Epanchin-Niell	F 11:00am 11:50am
in person	AREC	AREC200	MW 10:00am 10:50am	35	35	The Chesapeake Bay Ecosystem: Intersection of Science, Economics, and Policy	Sara Lombardi,Rebecca Epanchin-Niell	F 10:00am 10:50am
in person	AREC	AREC200	MW 10:00am 10:50am	35	35	The Chesapeake Bay Ecosystem: Intersection of Science, Economics, and Policy	Sara Lombardi,Rebecca Epanchin-Niell	F 10:00am 10:50am
in person	AREC	AREC250	TuTh 11:00am 12:15pm	80	80	Elements of Agricultural and Resource Economics	Instructor: TBA	
in person	AREC	AREC260	TuTh 11:00am 12:15pm	80	80	The Science of Gender in Economics and Development	Kenneth Leonard	
in person	AREC	AREC306	MW 3:30pm 4:45pm	45	45	Farm Management and Sustainable Food Production	Dale Johnson	
in person	AREC	AREC326	TuTh 2:00pm 3:15pm	35	35	Intermediate Applied Microeconomics	Neslihan Uler	
in person	AREC	AREC365	MW 1:00pm 1:50pm	50	50	World Hunger, Population, and Food Supplies	Kenneth Leonard	F 1:00pm 1:50pm
in person	AREC	AREC365	MW 1:00pm 1:50pm	50	50	World Hunger, Population, and Food Supplies	Kenneth Leonard	Th 3:30pm 4:45pm
in person	AREC	AREC365	MW 1:00pm 1:50pm	50	50	World Hunger, Population, and Food Supplies	Kenneth Leonard	Th 5:00pm 6:15pm
in person	AREC	AREC365	MW 1:00pm 1:50pm	50	50	World Hunger, Population, and Food Supplies	Kenneth Leonard	F 9:00am 9:50am
in person	AREC	AREC422	TuTh 12:30pm 1:45pm	35	35	Econometric Analysis in Agricultural and Environmental Economics	Louis Preonas	
in person	AREC	AREC427	MWF 1:00pm 1:50pm	35	35	Commodity Pricing and Markets	James MacDonald	
in person	AREC	AREC430	MWF 10:00am 10:50am	80	80	Introduction to Agricultural and Resource Law	Paul Goeringer	
in person	AREC	AREC453	TuTh 2:00pm 3:15pm	80	80	Natural Resources and Public Policy	Erik Lichtenberg	
in person	AREC	AREC455	TuTh 3:30pm 4:45pm	80	80	Economics of Land Use	David Newburn	
in person	AREC	AREC620	TuTh 3:30pm 4:45pm	25	25	Optimization in Agricultural and Resource Economics	Lars Olson	M 2:00pm 3:15pm
in person	AREC	AREC623	TuTh 11:00am 1:30pm	25	25	Applied Econometrics I	Erich Battistin	F 11:00am 1:00pm
in person	AREC	AREC829	Tu 3:30pm 6:00pm	25	25	Policy Design and Causal Inference for Social Science	Erich Battistin	
in person	AREC	AREC832	MW 12:00pm 1:30pm	25	25	Advanced Agricultural Policy Analysis	Instructor: TBA	
in person	AREC	AREC845	TuTh 2:00pm 3:15pm	25	25	Environment and Development Economics	Louis Preonas	
in person	AREC	AREC891	TuTh 9:30am 10:45am	10	10	Introduction to Prospectus Development	Erik Lichtenberg	
in person	AREC	AREC892	TuTh 9:30am 10:45am	35	35	Dissertation Prospectus Development	Erik Lichtenberg	
blended	AREC	AREC365	MW 1:00pm 1:50pm	50	50	World Hunger, Population, and Food Supplies	Kenneth Leonard	Th 9:30am 10:45am
blended	AREC	AREC365	MW 1:00pm 1:50pm	50	50	World Hunger, Population, and Food Supplies	Kenneth Leonard	F 10:00am 10:50am
in person	ARHU	ARHU158A	TuTh 3:30pm 4:45pm	22	22	Explorations in Arts and Humanities; Fashion and Clothes through the Ages	Mikhail Kachman	
in person	ARHU	ARHU158U	MW 12:00pm 1:15pm	22	22	Explorations in Arts and Humanities; HOW TO FIX CLASSICAL MUSIC	William Robin	
in person	ARHU	ARHU158V	TuTh 3:30pm 4:45pm	22	22	Explorations in Arts and Humanities; Identity in Graphic Narrative Texts	Peter Witte	
in person	ARHU	ARHU158W	MW 9:30am 10:45am	22	22	Explorations in Arts and Humanities; Language and Antiracism	Jose Magro	
in person	ARHU	ARHU158Y	MW 3:30pm 4:45pm	22	22	Explorations in Arts and Humanities; The Deomcratic Medium: Printmaking and the Power of the Multiple	Matthew McLaughlin	
in person	ARHU	ARHU158Z	TuThSu 9:30am 10:45am	22	22	Explorations in Arts and Humanities; Creative Process in Dance	Patrik Widrig	
in person	ARHU	ARHU230	MWF 12:00pm 12:50pm	20	20	Introduction to Humanities, Health, and Medicine	Marybeth Shea	
in person	ARHU	ARHU275	TuTh 3:30pm 4:45pm	15	15	Scriptwriting for Theater, Film, and Television	Instructor: TBA	
in person	ARHU	ARHU275	TuTh 3:30pm 4:45pm	5	5	Scriptwriting for Theater, Film, and Television	Instructor: TBA	
in person	ARHU	ARHU275	MWF 10:00am 10:50am	20	20	Scriptwriting for Theater, Film, and Television	Instructor: TBA	
in person	ARHU	ARHU309	W 3:30pm 5:00pm	15	15	Writers' House Colloquium: Creative Writing in Community	Vivianne Salgado	
in person	ARHU	ARHU309	W 7:00pm 8:30pm	15	15	Writers' House Colloquium: Creative Writing in Community	Johnna Schmidt	
in person	ARHU	ARHU309	W 5:15pm 6:45pm	15	15	Writers' House Colloquium: Creative Writing in Community	Jacqueline Mueck	
in person	ARHU	ARHU319A	M 3:30pm 6:00pm	15	15	Writers' House Second Year Colloquium: Form and Theory of Creative Writing; Prose	Vivianne Salgado	
in person	ARHU	ARHU319B	Th 5:30pm 8:00pm	15	15	Writers' House Second Year Colloquium: Form and Theory of Creative Writing; Poetry	Laura Lauth	
in person	ARHU	ARHU319C	M 6:00pm 8:00pm	15	15	Writers' House Second Year Colloquium: Form and Theory of Creative Writing; Spoken Word	Naliyah Kaya	
in person	ARHU	ARHU375	M 6:00pm 8:30pm	15	15	The TV Writers Room Screenwriting for Television and Video	Paul Cote	
in person	ARHU	ARHU440	MW 1:00pm 2:15pm	15	15	Arts Leadership Seminar	Instructor: TBA	
in person	ARHU	ARHU468A	M 4:00pm 5:30pm	20	20	Peer Mentoring Program; Arts and Humanities' Ambassador Program	Amanda Bachert	
online	ARHU	ARHU240	MW 3:30pm 4:45pm	25	25	Cultural Institutions of the United States	Janet Schroeder	
in person	ARMY	ARMY106	TuTh 11:00am 12:15pm	9	9	Basic Military Science I	Marisa Pace,Cody Davis,John Andrews	
in person	ARMY	ARMY106	MWF 9:00am 9:50am	9	9	Basic Military Science I	Marisa Pace,Cody Davis,John Andrews	
online	ARMY	ARMY106	TuTh 11:00am 12:15pm	40	40	Basic Military Science I	Marisa Pace,Cody Davis,John Andrews	
online	ARMY	ARMY106	MWF 9:00am 9:50am	40	40	Basic Military Science I	Cody Davis,Marisa Pace,John Andrews	
online	ARMY	ARMY201	TuTh 12:30pm 1:45pm	30	30	Army Leadership Development	Marisa Pace,James Choi	
online	ARMY	ARMY499		25	25	ARMY ROTC INDEPENDENT STUDY III	Marisa Pace	
blended	ARMY	ARMY301	TuTh 11:00am 12:15pm	40	40	Advanced Military Leadership I	Marisa Pace,Ashley Miller	Th 4:00pm 6:00pm
blended	ARMY	ARMY401	TuTh 2:00pm 3:15pm	30	30	Advanced Military Leadership III	Marisa Pace	Th 4:00pm 6:00pm
in person	ARSC	ARSC100	Tu 9:00am 9:50am	27	27	The USAF Today I	Steven Freund	
in person	ARSC	ARSC100	Th 9:00am 9:50am	40	40	The USAF Today I	Steven Freund	
in person	ARSC	ARSC100	Tu 9:00am 9:50am	10	10	The USAF Today I	Steven Freund	
in person	ARSC	ARSC100	Th 9:00am 9:50am	10	10	The USAF Today I	Steven Freund	
in person	ARSC	ARSC200	Th 10:00am 10:50am	40	40	The Development of Air Power I	Joshua Rager	
in person	ARSC	ARSC200	Th 2:00pm 2:50pm	35	35	The Development of Air Power I	Joshua Rager	
in person	ARSC	ARSC200	Tu 11:00am 11:50am	27	27	The Development of Air Power I	Joshua Rager	
in person	ARSC	ARSC300	Th 9:00am 12:00pm	35	35	Management and Leadership I	Isham Nichols	
in person	ARSC	ARSC300	TuTh 12:30pm 1:45pm	20	20	Management and Leadership I	Isham Nichols	
in person	ARSC	ARSC300	MW 9:30am 11:00am	20	20	Management and Leadership I	Isham Nichols	
in person	ARSC	ARSC400	Th 9:00am 12:00pm	27	27	National Security Forces in Contemporary American Society I	Zachary Crampton	
in person	ARSC	ARSC400	TuTh 2:00pm 3:30pm	18	18	National Security Forces in Contemporary American Society I	Zachary Crampton	
blended	ARSC	ARSC059	Th 7:00am 8:50am	220	220	Air Force Officer Lab	Isham Nichols,Zachary Crampton,Joshua Rager	
blended	ARSC	ARSC059	Th 7:00am 8:50am	10	10	Air Force Officer Lab	Joshua Rager,Zachary Crampton,Isham Nichols	
in person	ARTH	ARTH200	TuTh 11:00am 11:50am	25	25	Art and Society in Ancient and Medieval Europe and the Mediterranean	Emily Egan	M 9:00am 9:50am
in person	ARTH	ARTH200	TuTh 11:00am 11:50am	25	25	Art and Society in Ancient and Medieval Europe and the Mediterranean	Emily Egan	W 9:00am 9:50am
in person	ARTH	ARTH200	TuTh 11:00am 11:50am	25	25	Art and Society in Ancient and Medieval Europe and the Mediterranean	Emily Egan	W 10:00am 10:50am
in person	ARTH	ARTH200	TuTh 11:00am 11:50am	25	25	Art and Society in Ancient and Medieval Europe and the Mediterranean	Emily Egan	W 11:00am 11:50am
in person	ARTH	ARTH200	TuTh 11:00am 11:50am	25	25	Art and Society in Ancient and Medieval Europe and the Mediterranean	Emily Egan	F 10:00am 10:50am
in person	ARTH	ARTH200	TuTh 11:00am 11:50am	25	25	Art and Society in Ancient and Medieval Europe and the Mediterranean	Emily Egan	F 11:00am 11:50am
in person	ARTH	ARTH201	MW 9:00am 9:50am	25	25	Art and Society in the West from the Renaissance to the Present	Steven Mansbach	F 9:00am 9:50am
in person	ARTH	ARTH201	MW 9:00am 9:50am	25	25	Art and Society in the West from the Renaissance to the Present	Steven Mansbach	M 10:00am 10:50am
in person	ARTH	ARTH201	MW 9:00am 9:50am	25	25	Art and Society in the West from the Renaissance to the Present	Steven Mansbach	W 10:00am 10:50am
in person	ARTH	ARTH201	MW 9:00am 9:50am	25	25	Art and Society in the West from the Renaissance to the Present	Steven Mansbach	M 11:00am 11:50am
in person	ARTH	ARTH201	MW 3:00pm 4:15pm	28	28	Art and Society in the West from the Renaissance to the Present	Abigail Upshaw	
in person	ARTH	ARTH260	MW 10:00am 10:50am	25	25	Art and Activism	Abigail McEwen	M 9:00am 9:50am
in person	ARTH	ARTH260	MW 10:00am 10:50am	25	25	Art and Activism	Abigail McEwen	M 11:00am 11:50am
in person	ARTH	ARTH260	MW 10:00am 10:50am	25	25	Art and Activism	Abigail McEwen	F 10:00am 10:50am
in person	ARTH	ARTH260	MW 10:00am 10:50am	25	25	Art and Activism	Abigail McEwen	W 11:00am 11:50am
in person	ARTH	ARTH260C	M 2:00pm 4:30pm	35	35	Art and Activism	Abigail McEwen	
in person	ARTH	ARTH261	MW 11:00am 11:50am	25	25	Monuments, Monumentality, and the Art of Memorial	Tess Korobkin	M 9:00am 9:50am
in person	ARTH	ARTH261	MW 11:00am 11:50am	25	25	Monuments, Monumentality, and the Art of Memorial	Tess Korobkin	Tu 9:30am 10:20am
in person	ARTH	ARTH261	MW 11:00am 11:50am	25	25	Monuments, Monumentality, and the Art of Memorial	Tess Korobkin	F 10:00am 10:50am
in person	ARTH	ARTH261	MW 11:00am 11:50am	25	25	Monuments, Monumentality, and the Art of Memorial	Tess Korobkin	F 11:00am 11:50am
in person	ARTH	ARTH303	TuTh 2:00pm 3:15pm	25	25	Roman Art and Archaeology	Maryl Gensheimer	
in person	ARTH	ARTH330	TuTh 12:30pm 1:45pm	25	25	Seventeenth-Century European Art	Elizabeth Honig	
in person	ARTH	ARTH350	TuTh 12:30pm 1:45pm	25	25	Twentieth-Century Art to 1945	Steven Mansbach	
in person	ARTH	ARTH351	TuTh 11:00am 12:15pm	25	25	Picturing Contemporary Life: Art Since 1945	Joshua Shannon	
in person	ARTH	ARTH359	W 3:30pm 7:00pm	25	25	Film as Art	Greg Metcalf	
in person	ARTH	ARTH362	TuTh 9:30am 10:45am	25	25	Twentieth-Century African-American Art	Jordana Saggese	
in person	ARTH	ARTH389K	TuTh 11:00am 12:15pm	25	25	Special Topics in Art History and Archaeology	Aneta Georgievska-Shine	
in person	ARTH	ARTH392	TuTh 9:30am 10:45am	25	25	Contemporary Chinese Art and Film	Jason Kuo	
in person	ARTH	ARTH488C	TuTh 12:30pm 1:45pm	12	12	Colloquium in Art History; Contemporary Chinese and Chinese American Cinema on Women	Jason Kuo	
in person	ARTH	ARTH488H	Tu 2:00pm 4:30pm	20	20	Colloquium in Art History	Aneta Georgievska-Shine	
in person	ARTH	ARTH488U	TuTh 2:00pm 3:15pm	12	12	Colloquium in Art History; The Archaeology of Color	Emily Egan	
in person	ARTH	ARTH692	Th 12:30pm 3:00pm	6	6	Methods of Art History	Jordana Saggese	
in person	ARTH	ARTH759	Tu 2:00pm 4:30pm	6	6	Seminar in Twentieth-Century Art	Joshua Shannon	
in person	ARTH	ARTH789C	M 1:30pm 4:00pm	6	6	Selected Topics in Art History; Sculpture: Process, Object, Publics	Tess Korobkin	
online	ARTH	ARTH305	TuTh 2:00pm 3:15pm	35	35	Archaeological Methods and Practice	Instructor: TBA	
online	ARTH	ARTH389O	MW 2:00pm 3:15pm	25	25	Special Topics in Art History and Archaeology; Activist and Critical Art in Contemporary Iran	Marjan Moosavi	
online	ARTH	ARTH489V	Th 11:30am 2:00pm	15	15	Special Topics in Art History; Markets and Collecting	Rex Weil	
in person	ARTT	ARTT100	TuTh 12:30pm 3:00pm	18	18	Two-Dimensional Design Fundamentals	Instructor: TBA	
in person	ARTT	ARTT100	TuTh 12:30pm 3:00pm	18	18	Two-Dimensional Design Fundamentals	Instructor: TBA	
in person	ARTT	ARTT100	MW 12:30pm 3:00pm	18	18	Two-Dimensional Design Fundamentals	Wendy Jacobs	
in person	ARTT	ARTT100	MW 12:30pm 3:00pm	18	18	Two-Dimensional Design Fundamentals	Wendy Jacobs	
in person	ARTT	ARTT100	MW 3:30pm 6:00pm	18	18	Two-Dimensional Design Fundamentals	Wendy Jacobs	
